PlayerName,Region,FGM,FGA,FGAPerZone,PercentRankZone,FGPer,PerOverall,PerPosition
Dikymbe Martin,NBA 3s,1,2,11.76%,NR,50.00%,NR,NR
Chance Murray,Left Wing,0,1,3.85%,NR,0.00%,NR,NR
Chance Murray,Above Break,0,5,19.23%,NR,0.00%,NR,NR
Chance Murray,Right Wing,0,2,7.69%,NR,0.00%,NR,NR
Chance Murray,Rim,5,6,23.08%,NR,83.33%,NR,NR
Chance Murray,Short MR,0,2,7.69%,NR,0.00%,NR,NR
Chance Murray,Long MR,3,10,38.46%,NR,30.00%,NR,NR
Chance Murray,NBA 3s,0,5,19.23%,NR,0.00%,NR,NR
Idy Diallo,Left Wing,0,0,0,NR,NA,NR,NR
Idy Diallo,Above Break,0,0,0,NR,NA,NR,NR
Idy Diallo,Right Wing,0,0,0,NR,NA,NR,NR
Idy Diallo,Rim,1,1,50.00%,NR,100.00%,NR,NR
Idy Diallo,Short MR,0,0,0,NR,NA,NR,NR
Idy Diallo,Long MR,0,1,50.00%,NR,0.00%,NR,NR
Idy Diallo,NBA 3s,0,0,0,NR,NA,NR,NR
Menno Dijkstra,Left Wing,1,3,21.43%,NR,33.33%,NR,NR
Menno Dijkstra,Above Break,0,3,21.43%,NR,0.00%,NR,NR
Menno Dijkstra,Right Wing,0,1,7.14%,NR,0.00%,NR,NR
Menno Dijkstra,Rim,2,2,14.29%,NR,100.00%,NR,NR
Menno Dijkstra,Short MR,1,1,7.14%,NR,100.00%,NR,NR
Menno Dijkstra,Long MR,1,4,28.57%,NR,25.00%,NR,NR
Menno Dijkstra,NBA 3s,1,7,50.00%,NR,14.29%,NR,NR
Ryker Pierce,Left Wing,0,0,0.00%,NR,NA,NR,NR
Ryker Pierce,Above Break,2,4,0.571428571,NR,50.00%,NR,NR
Ryker Pierce,Right Wing,0,1,0.142857143,NR,0.00%,NR,NR
Ryker Pierce,Rim,0,1,14.29%,NR,0.00%,NR,NR
Ryker Pierce,Short MR,0,0,0,NR,NA,NR,NR
Ryker Pierce,Long MR,0,1,14.29%,NR,0.00%,NR,NR
Ryker Pierce,NBA 3s,2,5,71.43%,NR,40.00%,NR,NR
Brandon Rosser,Left Wing,0,0,0.00%,NR,NA,NR,NR
Brandon Rosser,Above Break,2,2,0.25,NR,100.00%,NR,NR
Brandon Rosser,Right Wing,0,1,0.125,NR,0.00%,NR,NR
Brandon Rosser,Rim,1,2,25.00%,NR,50.00%,NR,NR
Brandon Rosser,Short MR,0,0,0,NR,NA,NR,NR
Brandon Rosser,Long MR,2,3,37.50%,NR,66.67%,NR,NR
Brandon Rosser,NBA 3s,2,2,0.25,NR,100.00%,NR,NR
Taqwain Drummond,Left Wing,1,3,18.75%,NR,33.33%,NR,NR
Taqwain Drummond,Above Break,1,4,25.00%,NR,25.00%,NR,NR
Taqwain Drummond,Right Wing,2,4,25.00%,NR,50.00%,NR,NR
Taqwain Drummond,Rim,0,3,18.75%,NR,0.00%,NR,NR
Taqwain Drummond,Short MR,0,2,12.50%,NR,0.00%,NR,NR
Taqwain Drummond,Long MR,0,0,0,NR,NA,NR,NR
Taqwain Drummond,NBA 3s,1,5,0.3125,NR,20.00%,NR,NR
Lamar Morgan,Left Wing,3,9,12.16%,NR,33.33%,NR,NR
Lamar Morgan,Above Break,5,26,35.14%,62.80%,19.23%,12.93%,13.29%
Lamar Morgan,Right Wing,7,24,32.43%,100.00%,29.17%,31.97%,29.52%
Lamar Morgan,Rim,6,9,12.16%,NR,66.67%,NR,NR
Lamar Morgan,Short MR,0,1,1.35%,NR,0.00%,NR,NR
Lamar Morgan,Long MR,1,5,6.76%,NR,20.00%,NR,NR
Lamar Morgan,NBA 3s,12,46,62.16%,97.78%,26.09%,30.57%,28.40%
Dejuan Clayton,Left Wing,0,1,2.50%,NR,0.00%,NR,NR
Dejuan Clayton,Above Break,6,14,35.00%,NR,42.86%,NR,NR
Dejuan Clayton,Right Wing,0,4,10.00%,NR,0.00%,NR,NR
Dejuan Clayton,Rim,3,9,22.50%,NR,33.33%,NR,NR
Dejuan Clayton,Short MR,0,1,2.50%,NR,0.00%,NR,NR
Dejuan Clayton,Long MR,1,11,27.50%,NR,9.09%,NR,NR
Dejuan Clayton,NBA 3s,4,15,37.50%,NR,26.67%,NR,NR
Adam Traore,Left Wing,0,1,1.89%,NR,0.00%,NR,NR
Adam Traore,Above Break,2,9,16.98%,NR,22.22%,NR,NR
Adam Traore,Right Wing,1,5,9.43%,NR,20.00%,NR,NR
Adam Traore,Rim,8,28,52.83%,76.60%,28.57%,1.61%,1.80%
Adam Traore,Short MR,2,6,11.32%,NR,33.33%,NR,NR
Adam Traore,Long MR,2,4,7.55%,NR,50.00%,NR,NR
Adam Traore,NBA 3s,2,10,18.87%,NR,20.00%,NR,NR
Cedric Council Jr,Left Wing,1,1,2.13%,NR,100.00%,NR,NR
Cedric Council Jr,Above Break,7,13,27.66%,NR,53.85%,NR,NR
Cedric Council Jr,Right Wing,1,11,23.40%,NR,9.09%,NR,NR
Cedric Council Jr,Rim,5,9,19.15%,NR,55.56%,NR,NR
Cedric Council Jr,Short MR,2,8,17.02%,NR,25.00%,NR,NR
Cedric Council Jr,Long MR,1,5,10.64%,NR,20.00%,NR,NR
Cedric Council Jr,NBA 3s,7,17,36.17%,61.23%,41.18%,91.04%,93.09%
Tre Thomas,Left Wing,0,2,2.41%,NR,0.00%,NR,NR
Tre Thomas,Above Break,7,19,22.89%,23.67%,36.84%,79.53%,81.64%
Tre Thomas,Right Wing,6,20,24.10%,98.80%,30.00%,35.74%,32.53%
Tre Thomas,Rim,3,11,13.25%,NR,27.27%,NR,NR
Tre Thomas,Short MR,8,16,19.28%,74.40%,50.00%,95.08%,96.00%
Tre Thomas,Long MR,4,15,18.07%,NR,26.67%,NR,NR
Tre Thomas,NBA 3s,7,25,30.12%,43.46%,28.00%,38.52%,38.77%
Joel Boyce,Left Wing,0,0,0.00%,NR,NA,NR,NR
Joel Boyce,Above Break,0,0,0,NR,NA,NR,NR
Joel Boyce,Right Wing,0,2,0.142857143,NR,0.00%,NR,NR
Joel Boyce,Rim,6,11,78.57%,NR,54.55%,NR,NR
Joel Boyce,Short MR,1,1,7.14%,NR,100.00%,NR,NR
Joel Boyce,Long MR,0,0,0,NR,NA,NR,NR
Joel Boyce,NBA 3s,0,0,0,NR,NA,NR,NR
Karonn Davis,Left Wing,0,2,2.56%,NR,0.00%,NR,NR
Karonn Davis,Above Break,5,17,21.79%,12.14%,29.41%,47.84%,45.22%
Karonn Davis,Right Wing,2,7,8.97%,NR,28.57%,NR,NR
Karonn Davis,Rim,4,21,26.92%,33.92%,19.05%,0.27%,0.58%
Karonn Davis,Short MR,0,5,6.41%,NR,0.00%,NR,NR
Karonn Davis,Long MR,10,26,33.33%,93.78%,38.46%,77.19%,81.34%
Karonn Davis,NBA 3s,6,17,21.79%,12.77%,35.29%,74.24%,72.83%
Chad AndrewsFulton,Left Wing,0,0,0,NR,NA,NR,NR
Chad AndrewsFulton,Above Break,0,1,0.05,NR,0.00%,NR,NR
Chad AndrewsFulton,Right Wing,0,0,0,NR,NA,NR,NR
Chad AndrewsFulton,Rim,6,9,45.00%,NR,66.67%,NR,NR
Chad AndrewsFulton,Short MR,1,4,20.00%,NR,25.00%,NR,NR
Chad AndrewsFulton,Long MR,1,6,30.00%,NR,16.67%,NR,NR
Chad AndrewsFulton,NBA 3s,0,0,0,NR,NA,NR,NR
Roddy Peters,Left Wing,0,1,0.018181818,NR,0.00%,NR,NR
Roddy Peters,Above Break,1,5,9.09%,NR,20.00%,NR,NR
Roddy Peters,Right Wing,0,0,0.00%,NR,NA,NR,NR
Roddy Peters,Rim,18,36,65.45%,99.12%,50.00%,36.05%,50.88%
Roddy Peters,Short MR,2,8,14.55%,NR,25.00%,NR,NR
Roddy Peters,Long MR,2,5,9.09%,NR,40.00%,NR,NR
Roddy Peters,NBA 3s,0,5,9.09%,NR,0.00%,NR,NR
Kevin Johnson,Left Wing,0,1,10.00%,NR,0.00%,NR,NR
Kevin Johnson,Above Break,1,2,20.00%,NR,50.00%,NR,NR
Kevin Johnson,Right Wing,1,2,20.00%,NR,50.00%,NR,NR
Kevin Johnson,Rim,2,3,30.00%,NR,66.67%,NR,NR
Kevin Johnson,Short MR,0,0,0,NR,NA,NR,NR
Kevin Johnson,Long MR,0,2,20.00%,NR,0.00%,NR,NR
Kevin Johnson,NBA 3s,2,4,40.00%,NR,50.00%,NR,NR
Jahvaughn Powell,Left Wing,1,1,3.33%,NR,100.00%,NR,NR
Jahvaughn Powell,Above Break,4,15,50.00%,NR,26.67%,NR,NR
Jahvaughn Powell,Right Wing,2,7,23.33%,NR,28.57%,NR,NR
Jahvaughn Powell,Rim,2,5,16.67%,NR,40.00%,NR,NR
Jahvaughn Powell,Short MR,0,1,3.33%,NR,0.00%,NR,NR
Jahvaughn Powell,Long MR,0,1,0.033333333,NR,0.00%,NR,NR
Jahvaughn Powell,NBA 3s,2,11,0.366666667,NR,18.18%,NR,NR
Maurice OField,Left Wing,0,0,0.00%,NR,NA,NR,NR
Maurice OField,Above Break,0,0,0,NR,NA,NR,NR
Maurice OField,Right Wing,1,1,1,NR,100.00%,NR,NR
Maurice OField,Rim,0,0,0,NR,NA,NR,NR
Maurice OField,Short MR,0,0,0,NR,NA,NR,NR
Maurice OField,Long MR,0,0,0,NR,NA,NR,NR
Maurice OField,NBA 3s,0,0,0,NR,NA,NR,NR
Zaquavian Smith,Left Wing,1,1,4.17%,NR,100.00%,NR,NR
Zaquavian Smith,Above Break,4,6,25.00%,NR,66.67%,NR,NR
Zaquavian Smith,Right Wing,3,9,37.50%,NR,33.33%,NR,NR
Zaquavian Smith,Rim,0,4,16.67%,NR,0.00%,NR,NR
Zaquavian Smith,Short MR,1,2,8.33%,NR,50.00%,NR,NR
Zaquavian Smith,Long MR,1,2,8.33%,NR,50.00%,NR,NR
Zaquavian Smith,NBA 3s,5,8,33.33%,NR,62.50%,NR,NR
Tevon Saddler,Left Wing,1,3,5.77%,NR,33.33%,NR,NR
Tevon Saddler,Above Break,1,9,17.31%,NR,11.11%,NR,NR
Tevon Saddler,Right Wing,0,0,0.00%,NR,NA,NR,NR
Tevon Saddler,Rim,8,18,34.62%,57.89%,44.44%,17.04%,25.15%
Tevon Saddler,Short MR,5,8,15.38%,NR,62.50%,NR,NR
Tevon Saddler,Long MR,8,14,26.92%,NR,57.14%,NR,NR
Tevon Saddler,NBA 3s,1,8,15.38%,NR,12.50%,NR,NR
Legend Robertin,Left Wing,0,0,0,NR,NA,NR,NR
Legend Robertin,Above Break,0,0,0,NR,NA,NR,NR
Legend Robertin,Right Wing,0,0,0,NR,NA,NR,NR
Legend Robertin,Rim,3,6,66.67%,NR,50.00%,NR,NR
Legend Robertin,Short MR,0,2,22.22%,NR,0.00%,NR,NR
Legend Robertin,Long MR,0,1,11.11%,NR,0.00%,NR,NR
Legend Robertin,NBA 3s,0,0,0,NR,NA,NR,NR
Daniel Regis,Left Wing,0,0,0,NR,NA,NR,NR
Daniel Regis,Above Break,0,0,0,NR,NA,NR,NR
Daniel Regis,Right Wing,0,0,0,NR,NA,NR,NR
Daniel Regis,Rim,1,2,66.67%,NR,50.00%,NR,NR
Daniel Regis,Short MR,0,1,33.33%,NR,0.00%,NR,NR
Daniel Regis,Long MR,0,0,0,NR,NA,NR,NR
Daniel Regis,NBA 3s,0,0,0,NR,NA,NR,NR
Lafayette Rutledge,Left Wing,0,4,40.00%,NR,0.00%,NR,NR
Lafayette Rutledge,Above Break,1,5,50.00%,NR,20.00%,NR,NR
Lafayette Rutledge,Right Wing,0,0,0.00%,NR,NA,NR,NR
Lafayette Rutledge,Rim,0,0,0,NR,NA,NR,NR
Lafayette Rutledge,Short MR,0,0,0.00%,NR,NA,NR,NR
Lafayette Rutledge,Long MR,0,1,0.1,NR,0.00%,NR,NR
Lafayette Rutledge,NBA 3s,1,6,60.00%,NR,16.67%,NR,NR
Kimani Jackson,Left Wing,0,0,0,NR,NA,NR,NR
Kimani Jackson,Above Break,0,0,0,NR,NA,NR,NR
Kimani Jackson,Right Wing,0,0,0,NR,NA,NR,NR
Kimani Jackson,Rim,7,10,71.43%,NR,70.00%,NR,NR
Kimani Jackson,Short MR,0,0,0,NR,NA,NR,NR
Kimani Jackson,Long MR,1,4,28.57%,NR,25.00%,NR,NR
Kimani Jackson,NBA 3s,0,0,0,NR,NA,NR,NR
Javin DeLaurier,Left Wing,0,2,3.39%,NR,0.00%,NR,NR
Javin DeLaurier,Above Break,1,3,5.08%,NR,33.33%,NR,NR
Javin DeLaurier,Right Wing,0,1,1.69%,NR,0.00%,NR,NR
Javin DeLaurier,Rim,26,47,79.66%,93.04%,55.32%,53.27%,35.16%
Javin DeLaurier,Short MR,1,6,10.17%,NR,16.67%,NR,NR
Javin DeLaurier,Long MR,0,0,0,NR,NA,NR,NR
Javin DeLaurier,NBA 3s,1,4,0.06779661,NR,25.00%,NR,NR
Grayson Allen,Left Wing,10,22,6.45%,22.33%,45.45%,78.71%,78.64%
Grayson Allen,Above Break,30,143,41.94%,76.57%,20.98%,16.38%,17.15%
Grayson Allen,Right Wing,16,47,13.78%,77.11%,34.04%,52.66%,49.40%
Grayson Allen,Rim,26,54,15.84%,6.00%,48.15%,27.62%,26.80%
Grayson Allen,Short MR,12,31,9.09%,15.60%,38.71%,70.65%,75.20%
Grayson Allen,Long MR,14,44,12.90%,32.35%,31.82%,50.94%,50.74%
Grayson Allen,NBA 3s,28,136,39.88%,71.11%,20.59%,13.89%,12.84%
Trevon Duval,Left Wing,1,10,3.61%,NR,10.00%,NR,NR
Trevon Duval,Above Break,10,53,19.13%,8.79%,18.87%,12.39%,9.82%
Trevon Duval,Right Wing,4,17,6.14%,17.24%,23.53%,16.30%,15.52%
Trevon Duval,Rim,69,134,48.38%,84.21%,51.49%,39.10%,54.09%
Trevon Duval,Short MR,16,47,16.97%,77.16%,34.04%,52.90%,56.79%
Trevon Duval,Long MR,4,16,5.78%,0.96%,25.00%,23.16%,25.84%
Trevon Duval,NBA 3s,8,40,14.44%,4.35%,20.00%,13.77%,12.50%
Gary Trent Jr,Left Wing,10,37,11.46%,76.70%,27.03%,21.78%,17.48%
Gary Trent Jr,Above Break,36,100,30.96%,49.03%,36.00%,76.72%,78.26%
Gary Trent Jr,Right Wing,19,44,13.62%,74.70%,43.18%,83.70%,85.54%
Gary Trent Jr,Rim,28,48,14.86%,4.00%,58.33%,64.22%,63.60%
Gary Trent Jr,Short MR,15,47,14.55%,50.80%,31.91%,44.11%,47.60%
Gary Trent Jr,Long MR,10,47,14.55%,40.44%,21.28%,12.86%,11.76%
Gary Trent Jr,NBA 3s,40,110,34.06%,55.31%,36.36%,77.83%,79.51%
Wendell Carter Jr,Left Wing,1,2,0.77%,NR,50.00%,NR,NR
Wendell Carter Jr,Above Break,14,33,12.64%,22.05%,42.42%,93.32%,92.91%
Wendell Carter Jr,Right Wing,0,1,0.38%,NR,0.00%,NR,NR
Wendell Carter Jr,Rim,83,146,55.94%,50.92%,56.85%,58.57%,40.29%
Wendell Carter Jr,Short MR,12,58,22.22%,43.31%,20.69%,11.25%,5.73%
Wendell Carter Jr,Long MR,7,21,8.05%,6.86%,33.33%,60.38%,55.88%
Wendell Carter Jr,NBA 3s,6,19,7.28%,6.67%,31.58%,55.54%,60.00%
Antonio Vrankovic,Left Wing,0,0,0,NR,NA,NR,NR
Antonio Vrankovic,Above Break,0,0,0,NR,NA,NR,NR
Antonio Vrankovic,Right Wing,0,0,0,NR,NA,NR,NR
Antonio Vrankovic,Rim,4,7,58.33%,NR,57.14%,NR,NR
Antonio Vrankovic,Short MR,2,5,41.67%,NR,40.00%,NR,NR
Antonio Vrankovic,Long MR,0,0,0,NR,NA,NR,NR
Antonio Vrankovic,NBA 3s,0,0,0,NR,NA,NR,NR
Jordan Goldwire,Left Wing,1,6,23.08%,NR,16.67%,NR,NR
Jordan Goldwire,Above Break,2,8,30.77%,NR,25.00%,NR,NR
Jordan Goldwire,Right Wing,1,3,11.54%,NR,33.33%,NR,NR
Jordan Goldwire,Rim,2,5,19.23%,NR,40.00%,NR,NR
Jordan Goldwire,Short MR,1,3,11.54%,NR,33.33%,NR,NR
Jordan Goldwire,Long MR,1,1,3.85%,NR,100.00%,NR,NR
Jordan Goldwire,NBA 3s,3,10,38.46%,NR,30.00%,NR,NR
Marques Bolden,Left Wing,0,0,0,NR,NA,NR,NR
Marques Bolden,Above Break,0,0,0,NR,NA,NR,NR
Marques Bolden,Right Wing,0,0,0,NR,NA,NR,NR
Marques Bolden,Rim,22,43,64.18%,65.57%,51.16%,38.03%,21.98%
Marques Bolden,Short MR,8,22,32.84%,84.08%,36.36%,62.21%,50.96%
Marques Bolden,Long MR,0,2,2.99%,NR,0.00%,NR,NR
Marques Bolden,NBA 3s,0,0,0,NR,NA,NR,NR
Marvin Bagley III,Left Wing,0,1,0.29%,NR,0.00%,NR,NR
Marvin Bagley III,Above Break,14,40,11.80%,18.90%,35.00%,72.52%,74.02%
Marvin Bagley III,Right Wing,3,5,1.47%,NR,60.00%,NR,NR
Marvin Bagley III,Rim,133,195,57.52%,53.11%,68.21%,88.79%,80.59%
Marvin Bagley III,Short MR,37,80,23.60%,51.59%,46.25%,90.69%,89.17%
Marvin Bagley III,Long MR,5,18,5.31%,0.98%,27.78%,32.42%,27.45%
Marvin Bagley III,NBA 3s,10,23,6.78%,5.83%,43.48%,93.73%,95.83%
Dakota Mathias,Left Wing,6,13,4.80%,NR,46.15%,NR,NR
Dakota Mathias,Above Break,57,146,53.87%,92.25%,39.04%,87.82%,86.56%
Dakota Mathias,Right Wing,7,15,5.54%,NR,46.67%,NR,NR
Dakota Mathias,Rim,9,16,5.90%,0.29%,56.25%,56.50%,74.27%
Dakota Mathias,Short MR,5,14,5.17%,NR,35.71%,NR,NR
Dakota Mathias,Long MR,23,67,24.72%,82.78%,34.33%,62.26%,66.51%
Dakota Mathias,NBA 3s,45,109,40.22%,62.23%,41.28%,91.15%,88.86%
Matt Haarms,Left Wing,0,0,0.00%,NR,NA,NR,NR
Matt Haarms,Above Break,1,6,0.055045872,NR,16.67%,NR,NR
Matt Haarms,Right Wing,0,1,0.009174312,NR,0.00%,NR,NR
Matt Haarms,Rim,40,47,43.12%,27.84%,85.11%,99.64%,99.63%
Matt Haarms,Short MR,13,25,22.94%,45.22%,52.00%,96.13%,96.82%
Matt Haarms,Long MR,7,30,27.52%,89.22%,23.33%,16.81%,15.69%
Matt Haarms,NBA 3s,1,5,4.59%,NR,20.00%,NR,NR
Carsen Edwards,Left Wing,3,12,2.97%,NR,25.00%,NR,NR
Carsen Edwards,Above Break,48,148,36.63%,50.13%,32.43%,60.88%,58.14%
Carsen Edwards,Right Wing,8,30,7.43%,31.03%,26.67%,24.14%,21.55%
Carsen Edwards,Rim,59,121,29.95%,43.27%,48.76%,30.13%,42.98%
Carsen Edwards,Short MR,11,22,5.45%,1.23%,50.00%,95.08%,94.44%
Carsen Edwards,Long MR,26,71,17.57%,58.37%,36.62%,70.15%,74.16%
Carsen Edwards,NBA 3s,39,130,32.18%,36.96%,30.00%,48.26%,44.57%
Ryan Cline,Left Wing,6,14,12.84%,NR,42.86%,NR,NR
Ryan Cline,Above Break,21,63,57.80%,96.38%,33.33%,66.59%,69.32%
Ryan Cline,Right Wing,3,9,8.26%,NR,33.33%,NR,NR
Ryan Cline,Rim,4,7,6.42%,NR,57.14%,NR,NR
Ryan Cline,Short MR,1,5,4.59%,NR,20.00%,NR,NR
Ryan Cline,Long MR,3,11,10.09%,NR,27.27%,NR,NR
Ryan Cline,NBA 3s,21,56,51.38%,89.63%,37.50%,83.09%,85.68%
PJ Thompson,Left Wing,7,16,11.43%,77.14%,43.75%,73.27%,74.29%
PJ Thompson,Above Break,31,68,48.57%,82.43%,45.59%,96.66%,96.38%
PJ Thompson,Right Wing,11,22,15.71%,88.79%,50.00%,95.61%,94.83%
PJ Thompson,Rim,6,10,7.14%,NR,60.00%,NR,NR
PJ Thompson,Short MR,1,7,5.00%,NR,14.29%,NR,NR
PJ Thompson,Long MR,6,17,12.14%,22.01%,35.29%,66.21%,70.33%
PJ Thompson,NBA 3s,32,64,45.71%,79.89%,50.00%,98.88%,98.64%
Grady Eifert,Left Wing,0,0,0.00%,NR,NA,NR,NR
Grady Eifert,Above Break,1,4,12.90%,NR,25.00%,NR,NR
Grady Eifert,Right Wing,0,1,3.23%,NR,0.00%,NR,NR
Grady Eifert,Rim,12,18,58.06%,82.80%,66.67%,87.26%,88.20%
Grady Eifert,Short MR,2,6,19.35%,NR,33.33%,NR,NR
Grady Eifert,Long MR,0,2,6.45%,NR,0.00%,NR,NR
Grady Eifert,NBA 3s,1,4,0.129032258,NR,25.00%,NR,NR
Isaac Haas,Left Wing,0,0,0,NR,NA,NR,NR
Isaac Haas,Above Break,0,0,0,NR,NA,NR,NR
Isaac Haas,Right Wing,0,0,0,NR,NA,NR,NR
Isaac Haas,Rim,79,125,44.33%,29.30%,63.20%,78.83%,64.10%
Isaac Haas,Short MR,63,133,47.16%,98.09%,47.37%,91.39%,91.08%
Isaac Haas,Long MR,10,24,8.51%,9.80%,41.67%,84.22%,76.47%
Isaac Haas,NBA 3s,0,0,0,NR,NA,NR,NR
Jacquil Taylor,Left Wing,0,0,0.00%,NR,NA,NR,NR
Jacquil Taylor,Above Break,2,4,15.38%,NR,50.00%,NR,NR
Jacquil Taylor,Right Wing,0,1,3.85%,NR,0.00%,NR,NR
Jacquil Taylor,Rim,6,10,38.46%,NR,60.00%,NR,NR
Jacquil Taylor,Short MR,0,5,19.23%,NR,0.00%,NR,NR
Jacquil Taylor,Long MR,2,6,23.08%,NR,33.33%,NR,NR
Jacquil Taylor,NBA 3s,2,2,0.076923077,NR,100.00%,NR,NR
Nate Garvey,Left Wing,0,0,0.00%,NR,NA,NR,NR
Nate Garvey,Above Break,5,12,63.16%,NR,41.67%,NR,NR
Nate Garvey,Right Wing,0,3,15.79%,NR,0.00%,NR,NR
Nate Garvey,Rim,0,0,0,NR,NA,NR,NR
Nate Garvey,Short MR,0,1,5.26%,NR,0.00%,NR,NR
Nate Garvey,Long MR,1,3,15.79%,NR,33.33%,NR,NR
Nate Garvey,NBA 3s,4,13,68.42%,NR,30.77%,NR,NR
Justin Cotten,Left Wing,0,0,0,NR,NA,NR,NR
Justin Cotten,Above Break,1,1,0.25,NR,100.00%,NR,NR
Justin Cotten,Right Wing,0,0,0,NR,NA,NR,NR
Justin Cotten,Rim,0,0,0,NR,NA,NR,NR
Justin Cotten,Short MR,1,1,25.00%,NR,100.00%,NR,NR
Justin Cotten,Long MR,0,2,50.00%,NR,0.00%,NR,NR
Justin Cotten,NBA 3s,1,1,0.25,NR,100.00%,NR,NR
Zion Cousins,Left Wing,0,0,0,NR,NA,NR,NR
Zion Cousins,Above Break,0,1,0.04,NR,0.00%,NR,NR
Zion Cousins,Right Wing,0,0,0,NR,NA,NR,NR
Zion Cousins,Rim,6,10,40.00%,NR,60.00%,NR,NR
Zion Cousins,Short MR,2,3,12.00%,NR,66.67%,NR,NR
Zion Cousins,Long MR,3,11,44.00%,NR,27.27%,NR,NR
Zion Cousins,NBA 3s,0,1,4.00%,NR,0.00%,NR,NR
Kyle Foster,Left Wing,1,3,8.11%,NR,33.33%,NR,NR
Kyle Foster,Above Break,5,23,62.16%,97.58%,21.74%,18.43%,20.05%
Kyle Foster,Right Wing,1,4,10.81%,NR,25.00%,NR,NR
Kyle Foster,Rim,1,2,5.41%,NR,50.00%,NR,NR
Kyle Foster,Short MR,0,3,8.11%,NR,0.00%,NR,NR
Kyle Foster,Long MR,1,2,5.41%,NR,50.00%,NR,NR
Kyle Foster,NBA 3s,7,26,70.27%,99.75%,26.92%,34.27%,33.33%
Kai Tease,Left Wing,1,1,8.33%,NR,100.00%,NR,NR
Kai Tease,Above Break,2,3,25.00%,NR,66.67%,NR,NR
Kai Tease,Right Wing,1,2,16.67%,NR,50.00%,NR,NR
Kai Tease,Rim,1,5,41.67%,NR,20.00%,NR,NR
Kai Tease,Short MR,0,1,8.33%,NR,0.00%,NR,NR
Kai Tease,Long MR,0,0,0,NR,NA,NR,NR
Kai Tease,NBA 3s,3,4,0.333333333,NR,75.00%,NR,NR
Cameron Lewis,Left Wing,0,0,0,NR,NA,NR,NR
Cameron Lewis,Above Break,1,2,9.09%,NR,50.00%,NR,NR
Cameron Lewis,Right Wing,0,0,0.00%,NR,NA,NR,NR
Cameron Lewis,Rim,6,8,36.36%,NR,75.00%,NR,NR
Cameron Lewis,Short MR,0,3,13.64%,NR,0.00%,NR,NR
Cameron Lewis,Long MR,4,9,40.91%,NR,44.44%,NR,NR
Cameron Lewis,NBA 3s,0,1,0.045454545,NR,0.00%,NR,NR
Marcus Hall,Left Wing,0,0,0,NR,NA,NR,NR
Marcus Hall,Above Break,0,0,0,NR,NA,NR,NR
Marcus Hall,Right Wing,0,0,0,NR,NA,NR,NR
Marcus Hall,Rim,5,5,71.43%,NR,100.00%,NR,NR
Marcus Hall,Short MR,0,1,14.29%,NR,0.00%,NR,NR
Marcus Hall,Long MR,0,1,14.29%,NR,0.00%,NR,NR
Marcus Hall,NBA 3s,0,0,0,NR,NA,NR,NR
Jalen Jones,Left Wing,0,0,0,NR,NA,NR,NR
Jalen Jones,Above Break,0,0,0,NR,NA,NR,NR
Jalen Jones,Right Wing,0,0,0,NR,NA,NR,NR
Jalen Jones,Rim,3,4,66.67%,NR,75.00%,NR,NR
Jalen Jones,Short MR,0,1,16.67%,NR,0.00%,NR,NR
Jalen Jones,Long MR,0,1,16.67%,NR,0.00%,NR,NR
Jalen Jones,NBA 3s,0,0,0,NR,NA,NR,NR
Shai GilgeousAlexander,Left Wing,3,3,1.03%,NR,100.00%,NR,NR
Shai GilgeousAlexander,Above Break,4,29,9.93%,1.03%,13.79%,5.28%,3.62%
Shai GilgeousAlexander,Right Wing,5,8,2.74%,NR,62.50%,NR,NR
Shai GilgeousAlexander,Rim,73,140,47.95%,83.63%,52.14%,41.88%,57.89%
Shai GilgeousAlexander,Short MR,26,57,19.52%,86.42%,45.61%,89.98%,88.89%
Shai GilgeousAlexander,Long MR,15,55,18.84%,64.59%,27.27%,30.02%,32.54%
Shai GilgeousAlexander,NBA 3s,5,25,8.56%,0.82%,20.00%,13.77%,12.50%
Sacha KilleyaJones,Left Wing,0,1,0.015873016,NR,0.00%,NR,NR
Sacha KilleyaJones,Above Break,0,0,0,NR,NA,NR,NR
Sacha KilleyaJones,Right Wing,0,0,0,NR,NA,NR,NR
Sacha KilleyaJones,Rim,26,34,53.97%,46.89%,76.47%,97.40%,94.87%
Sacha KilleyaJones,Short MR,1,10,15.87%,NR,10.00%,NR,NR
Sacha KilleyaJones,Long MR,9,18,28.57%,91.18%,50.00%,97.43%,95.10%
Sacha KilleyaJones,NBA 3s,0,0,0,NR,NA,NR,NR
Hamidou Diallo,Left Wing,1,3,1.09%,NR,33.33%,NR,NR
Hamidou Diallo,Above Break,13,42,15.22%,9.42%,30.95%,54.09%,57.25%
Hamidou Diallo,Right Wing,5,24,8.70%,31.93%,20.83%,10.66%,10.24%
Hamidou Diallo,Rim,61,105,38.04%,53.60%,58.10%,63.05%,61.40%
Hamidou Diallo,Short MR,12,43,15.58%,58.40%,27.91%,32.16%,35.60%
Hamidou Diallo,Long MR,15,59,21.38%,73.90%,25.42%,23.67%,22.06%
Hamidou Diallo,NBA 3s,13,49,17.75%,10.37%,26.53%,32.47%,31.60%
Kevin Knox,Left Wing,3,9,2.60%,NR,33.33%,NR,NR
Kevin Knox,Above Break,29,95,27.46%,37.92%,30.53%,52.26%,54.83%
Kevin Knox,Right Wing,10,32,9.25%,40.36%,31.25%,42.01%,39.16%
